Id,Sales
12846,5499.4400000000005
13702,5915.171706349205
14558,7106.123896103896
16270,4241.544745948496
17126,4973.05369047619
17982,4502.795
18838,4500.512857142857
19694,4676.157499999999
20550,5063.729670329671
22262,4241.544745948496
23118,5741.160746753247
23974,5719.484603174603
24830,5499.4400000000005
25686,5915.171706349205
26542,7106.123896103896
28254,4241.544745948496
29110,4973.05369047619
29966,4502.795
30822,4500.512857142857
31678,4676.157499999999
32534,5063.729670329671
34246,4241.544745948496
35102,5741.160746753247
35958,5719.484603174603
36814,5499.4400000000005
37670,5915.171706349205
38526,7106.123896103896
40238,4241.544745948496
7,8148.920638528139
863,8992.843055555555
1719,8890.456136363635
2575,9409.45437062937
4287,5691.596869617837
5143,7010.170039682538
5999,6815.0584381141725
6855,7439.06713980464
7711,7393.190555555555
8567,7805.886779609279
10279,5691.596869617837
11135,7787.533026907733
11991,8148.920638528139
12847,8992.843055555555
13703,8890.456136363635
14559,9409.45437062937
16271,5691.596869617837
17127,6364.993452380952
17983,6564.894523809524
18839,7184.388888888889
19695,6600.250476190477
20551,7103.566111111111
22263,5691.596869617837
23119,8412.342903615992
23975,8539.418813131313
24831,9861.488452380952
25687,9015.837777777777
26543,10230.920151515154
28255,5691.596869617837
29111,6364.993452380952
29967,6564.894523809524
30823,7184.388888888889
31679,6600.250476190477
32535,7103.566111111111
34247,5691.596869617837
35103,8412.342903615992
35959,8539.418813131313
36815,9861.488452380952
37671,9015.837777777777
38527,10230.920151515154
40239,5691.596869617837
8,8286.078560606062
864,8473.814126984125
1720,9300.547023809524
2576,10988.959285714287
4288,5870.902280061158
5144,6019.120022755023
6000,5503.445638528139
6856,5955.496666666666
7712,5838.215786435787
8568,6313.574658674659
10280,5870.902280061158
11136,7978.853809523809
11992,8286.078560606062
12848,8473.814126984125
13704,9300.547023809524
14560,10988.959285714287
16272,5870.902280061158
17128,5778.74988095238
17984,5723.7561904761915
18840,5672.384047619047
19696,5423.904444444444
20552,6180.9094444444445
22264,5870.902280061158
23120,8038.538005050505
23976,8394.351230158729
24832,8614.064395604395
25688,8714.440735930735
26544,10681.390714285715
28256,5870.902280061158
29112,5778.74988095238
29968,5723.7561904761915
30824,5672.384047619047
31680,5423.904444444444
32536,6180.9094444444445
34248,5870.902280061158
35104,8038.538005050505
35960,8394.351230158729
36816,8614.064395604395
37672,8714.440735930735
38528,10681.390714285715
40240,5870.902280061158
9,5856.792414529914
865,6717.999007936509
1721,6823.74392857143
2577,7859.459999999999
4289,4126.118602879748
5145,3528.9826190476188
6001,3129.475
6857,3305.6083333333336
7713,3326.3578571428575
8569,4016.7557142857136
10281,4126.118602879748
11137,6602.458095238095
11993,5111.874999999999
12849,7268.2
13705,6809.76
14561,7859.459999999999
16273,4126.118602879748
17129,3528.9826190476188
17985,3129.475
18841,3305.6083333333336
19697,3326.3578571428575
20553,4016.7557142857136
22265,4126.118602879748
23121,6602.458095238095
23977,5111.874999999999
24833,7268.2
25689,6809.76
26545,7859.459999999999
29113,3528.9826190476188
29969,3129.475
30825,3305.6083333333336
31681,3326.3578571428575
32537,4016.7557142857136
35105,6602.458095238095
35961,5111.874999999999
36817,7268.2
37673,6809.76
38529,7859.459999999999
40241,4126.118602879748
10,6016.745833333333
866,5976.448223304473
1722,6561.938965201465
2578,7711.571731601731
4290,3284.9424107149216
5146,4649.9076875901865
6002,4584.40119047619
6858,4476.098015873015
7714,4465.713571428572
8570,5315.411428571429
10282,3284.9424107149216
11138,6136.342362637363
11994,6016.745833333333
12850,5976.448223304473
13706,6561.938965201465
14562,7711.571731601731
16274,3284.9424107149216
17130,4649.9076875901865
17986,4584.40119047619
18842,4476.098015873015
19698,4465.713571428572
20554,5315.411428571429
22266,3284.9424107149216
23122,6136.342362637363
23978,6016.745833333333
24834,5976.448223304473
25690,6561.938965201465
26546,7711.571731601731
28258,3284.9424107149216
29114,4649.9076875901865
29970,4584.40119047619
30826,4476.098015873015
31682,4553.813863358862
32538,4928.329831932773
34250,3284.9424107149216
35106,5844.891560106561
35962,5669.371260683761
36818,5640.3150396825395
37674,6350.2206277056275
38530,7410.778708791209
40242,3284.9424107149216
11,6915.031190476191
867,6865.74555999556
1723,7823.126525974025
2579,9192.123138528139
4291,5523.674732856683
5147,6010.517088467089
6003,5280.188205128205
6859,5340.307432844933
7715,5355.776601870352
8571,6200.178104575164
10283,5523.674732856683
11139,7633.899590964591
11995,6915.031190476191
12851,6865.74555999556
13707,7823.126525974025
14563,9192.123138528139
16275,5523.674732856683
17131,5528.565873015873
17987,5264.065714285714
18843,5113.544761904762
19699,4924.171666666667
20555,5562.954166666666
22267,5523.674732856683
23123,7844.434047619046
23979,7691.693647186148
24835,7409.831605616606
25691,7730.921562049062
26547,8929.18003968254
28259,5523.674732856683
29115,5528.565873015873
29971,5264.065714285714
30827,5113.544761904762
31683,4924.171666666667
32539,5562.954166666666
34251,5523.674732856683
35107,7844.434047619046
35963,7691.693647186148
36819,7409.831605616606
37675,7730.921562049062
38531,8929.18003968254
40243,5523.674732856683
12,8191.242435897436
868,9111.421594051373
1724,9615.681364485188
2580,10750.558816738816
4292,4915.586545890891
5148,6203.22826007326
6004,6297.46626984127
6860,6217.976666666667
7716,6401.153888888889
8572,6768.725
10284,4915.586545890891
11140,8236.645137085137
11996,8172.400476190477
12852,8177.532121212122
13708,8570.772579365079
14564,9818.741576479077
16276,4915.586545890891
17132,6203.22826007326
17988,6297.46626984127
18844,6217.976666666667
19700,6401.153888888889
20556,6768.725
22268,4915.586545890891
23124,8236.645137085137
23980,8172.400476190477
24836,8177.532121212122
25692,8570.772579365079
26548,9818.741576479077
28260,4915.586545890891
29116,6203.22826007326
29972,6297.46626984127
30828,6217.976666666667
31684,6401.153888888889
32540,6768.725
34252,4915.586545890891
35108,8236.645137085137
35964,8172.400476190477
36820,8177.532121212122
37676,8570.772579365079
38532,9818.741576479077
40244,4915.586545890891
13,7274.341825396825
869,7075.791111111112
1725,8070.041726190476
2581,9087.954523809525
4293,3996.746242580598
5149,5746.525555555556
6005,5647.443809523809
6861,5201.993205128205
7717,5036.8925
8573,5534.467619047618
10285,3996.746242580598
11141,7199.056742424243
11997,7274.341825396825
12853,7075.791111111112
13709,8070.041726190476
14565,9087.954523809525
16277,3996.746242580598
17133,5746.525555555556
17989,5647.443809523809
18845,5201.993205128205
19701,5036.8925
20557,5534.467619047618
22269,3996.746242580598
23125,7199.056742424243
23981,7274.341825396825
24837,7075.791111111112
25693,8070.041726190476
26549,9087.954523809525
28261,3996.746242580598
29117,5746.525555555556
29973,5647.443809523809
30829,5201.993205128205
31685,5118.445757575758
32541,5642.571684149185
34253,3996.746242580598
35109,7058.877142857144
35965,7548.597288267289
36821,7499.310795454546
37677,7814.466212121212
38533,8884.58685897436
40245,3996.746242580598
14,8967.743123543123
870,8615.14365079365
1726,9099.904523809524
2582,10053.425
4294,5146.321169212624
5150,5813.066666666667
6006,7814.1916666666675
6862,7457.848333333333
7718,7929.349523809525
8574,7934.530000000001
10286,5146.321169212624
11142,7876.836666666667
11998,8980.383333333333
12854,8851.430555555557
13710,8637.707142857142
14566,10053.425
16278,5146.321169212624
17134,5813.066666666667
17990,7814.1916666666675
18846,7457.848333333333
19702,7929.349523809525
20558,7934.530000000001
22270,5146.321169212624
23126,7876.836666666667
23982,8980.383333333333
24838,8851.430555555557
25694,8637.707142857142
26550,10053.425
29118,5813.066666666667
29974,7814.1916666666675
30830,7457.848333333333
31686,7929.349523809525
32542,7934.530000000001
34254,5146.321169212624
35110,7876.836666666667
35966,8980.383333333333
36822,8851.430555555557
37678,8637.707142857142
38534,10053.425
40246,5146.321169212624
15,6081.700317460318
871,6357.346962759462
1727,6960.35699023199
2583,8874.363383838383
4295,4739.1942854945355
5151,3697.733253968254
6007,3768.7863131313134
6863,3602.591666666667
7719,3110.3567857142857
8575,3949.3711630036632
10287,4739.1942854945355
11143,6428.183794261294
11999,6146.922130647131
12855,6021.995
13711,6645.657936507936
14567,8649.721825396828
16279,4739.1942854945355
17135,3697.733253968254
17991,3768.7863131313134
18847,3602.591666666667
19703,3110.3567857142857
20559,3949.3711630036632
22271,4739.1942854945355
23127,6428.183794261294
23983,6146.922130647131
24839,6021.995
25695,6645.657936507936
26551,8649.721825396828
28263,4739.1942854945355
29119,3697.733253968254
29975,3768.7863131313134
30831,3602.591666666667
31687,3110.3567857142857
32543,3949.3711630036632
34255,4739.1942854945355
35111,6428.183794261294
35967,6146.922130647131
36823,6021.995
37679,6645.657936507936
38535,8649.721825396828
40247,4739.1942854945355
16,4890.968852813853
872,4958.704588744588
1728,5254.085551948052
2584,6453.6900000000005
4296,3256.4135633642354
5152,3917.25
6008,3419.65
6864,3246.1366666666663
7720,3691.4642857142853
8576,3851.3933333333334
10288,3256.4135633642354
11144,5772.2699999999995
12000,5055.04
12856,5187.236666666667
13712,5506.045
14568,6453.6900000000005
16280,3256.4135633642354
17136,3917.25
17992,3419.65
18848,3246.1366666666663
19704,3691.4642857142853
20560,3851.3933333333334
22272,3256.4135633642354
23128,5772.2699999999995
23984,5055.04
24840,5187.236666666667
25696,5506.045
26552,6453.6900000000005
29120,3917.25
29976,3419.65
30832,3246.1366666666663
31688,3691.4642857142853
32544,3851.3933333333334
34256,3256.4135633642354
35112,5772.2699999999995
35968,5055.04
36824,5187.236666666667
37680,5506.045
38536,6453.6900000000005
40248,3256.4135633642354
17,6004.071819291818
873,5790.343333333333
1729,6230.107234848484
2585,7926.501960539461
4297,4196.498973490512
5153,4621.0247348484845
6009,4277.515018315017
6865,4011.8554517704515
7721,3792.012777777778
8577,4630.017792207793
10289,4196.498973490512
11145,6232.322762923352
12001,6198.753358585859
12857,5983.337572150072
13713,6469.39246031746
14569,8271.356204481794
16281,4196.498973490512
17137,4652.177777777777
17993,4191.179047619048
18849,4159.008333333333
19705,3639.8633333333332
20561,4139.486904761905
22273,4196.498973490512
23129,6232.322762923352
23985,6198.753358585859
24841,5983.337572150072
25697,6469.39246031746
26553,8271.356204481794
28265,4196.498973490512
29121,4652.177777777777
29977,4191.179047619048
30833,4159.008333333333
31689,3639.8633333333332
32545,4139.486904761905
34257,4196.498973490512
35113,6232.322762923352
35969,6198.753358585859
36825,5983.337572150072
37681,6469.39246031746
38537,8271.356204481794
40249,4196.498973490512
18,9440.356926406927
874,10299.400079365081
1730,10892.32111111111
2586,13091.581904761904
4298,6663.924013949613
5154,8596.981926406927
6010,7058.479761904762
6866,7652.405634920635
7722,6705.621071428572
8578,7936.2414285714285
10290,6663.924013949613
11146,10344.891922799421
12002,9440.356926406927
12858,10299.400079365081
13714,10892.32111111111
14570,13091.581904761904
16282,6663.924013949613
17138,8596.981926406927
17994,7058.479761904762
18850,7652.405634920635
19706,6705.621071428572
20562,7936.2414285714285
22274,6663.924013949613
23130,10344.891922799421
23986,9440.356926406927
24842,10299.400079365081
25698,10892.32111111111
26554,13091.581904761904
28266,6663.924013949613
29122,8596.981926406927
29978,7058.479761904762
30834,7652.405634920635
31690,7307.127813852814
32546,8227.583912198912
34258,6663.924013949613
35114,10788.440317460318
35970,10070.358492063493
36826,10644.643300865802
37682,10747.480128205128
38538,13251.005555555555
40250,6663.924013949613
19,11837.08248917749
875,11503.98283938284
1731,13512.980822510825
2587,14858.330959595958
4299,8105.631535234989
5155,9477.566309523809
6011,9025.41873015873
6867,8399.438412698413
7723,8719.449155844157
8579,10561.566623931623
10291,8105.631535234989
11147,10645.018084415586
12003,11837.08248917749
12859,11503.98283938284
13715,13512.980822510825
14571,14858.330959595958
16283,8105.631535234989
17139,9477.566309523809
17995,9025.41873015873
18851,8399.438412698413
19707,8719.449155844157
20563,10561.566623931623
22275,8105.631535234989
23131,10645.018084415586
23987,11837.08248917749
24843,11503.98283938284
25699,13512.980822510825
26555,14858.330959595958
28267,8105.631535234989
29123,9477.566309523809
29979,9025.41873015873
30835,8399.438412698413
31691,9166.990195360195
32547,10586.686962481963
34259,8105.631535234989
35115,11451.68821067821
35971,12308.95069014319
36827,11754.104682817184
37683,11916.787665945167
38539,13359.680622710623
40251,8105.631535234989
20,10131.078067765568
876,10849.685595238097
1732,12754.498324175824
2588,14096.658232323232
4300,6691.917490924634
5156,7097.875101010101
6012,6878.264047619048
6868,6887.584285714287
7724,7198.782261904761
8580,7651.222499999999
10292,6691.917490924634
11148,10257.859722222222
12004,10131.078067765568
12860,10849.685595238097
13716,12754.498324175824
14572,14096.658232323232
16284,6691.917490924634
17140,7097.875101010101
17996,6878.264047619048
18852,6887.584285714287
19708,7198.782261904761
20564,7651.222499999999
22276,6691.917490924634
23132,10257.859722222222
23988,10131.078067765568
24844,10849.685595238097
25700,12754.498324175824
26556,14096.658232323232
28268,6691.917490924634
29124,7097.875101010101
29980,6878.264047619048
30836,6887.584285714287
31692,7627.939720557221
32548,7911.92740897991
34260,6691.917490924634
35116,10497.154819624819
35972,10729.670940725939
36828,10712.077371794872
37684,11956.786006493505
38540,13085.360708180708
40252,6691.917490924634
21,7047.629877899878
877,7704.286060606059
1733,8813.705283050283
2589,11355.374682539681
4301,6258.917967628448
5157,5848.17242063492
6013,5010.525476190476
6869,5093.480909090909
7725,4935.386904761905
8581,5595.109761904761
10293,6258.917967628448
11149,7185.872896825398
12005,7047.629877899878
12861,7704.286060606059
13717,8813.705283050283
14573,11355.374682539681
16285,6258.917967628448
17141,5848.17242063492
17997,5010.525476190476
18853,5093.480909090909
19709,4935.386904761905
20565,5595.109761904761
22277,6258.917967628448
23133,7185.872896825398
23989,7047.629877899878
24845,7704.286060606059
25701,8813.705283050283
26557,11355.374682539681
28269,6258.917967628448
29125,5848.17242063492
29981,5010.525476190476
30837,5093.480909090909
31693,5612.839538239537
32549,5988.865158730159
34261,6258.917967628448
35117,7634.295541125541
35973,7526.083266178265
36829,7992.96672077922
37685,8210.556016483517
38541,11466.08124098124
40253,6258.917967628448
22,6545.7528571428575
878,5641.692478354978
1734,7237.44507936508
2590,7634.776706349205
4302,4349.344431926796
5158,3960.861111111111
6014,4711.569642857143
6870,3924.0389502164508
7726,4095.8123484848484
8582,4258.1483333333335
10294,4349.344431926796
11150,5151.277619047619
12006,6545.7528571428575
12862,5641.692478354978
13718,7237.44507936508
14574,7634.776706349205
16286,4349.344431926796
17142,3960.861111111111
17998,4711.569642857143
18854,3924.0389502164508
19710,4095.8123484848484
20566,4258.1483333333335
22278,4349.344431926796
23134,5151.277619047619
23990,6545.7528571428575
24846,5641.692478354978
25702,7237.44507936508
26558,7634.776706349205
28270,4349.344431926796
29126,3960.861111111111
29982,4711.569642857143
30838,3924.0389502164508
31694,4500.826190476191
32550,4098.139913419913
34262,4349.344431926796
35118,4516.44704906205
35974,6058.295595238096
36830,5520.292983405483
37686,6772.705768398268
38542,6963.5216017316025
40254,4349.344431926796
23,6116.6763034188025
879,5966.42836940837
1735,6423.777637362638
2591,7110.631456043957
4303,5290.80269668162
5159,5506.530476190476
6015,4701.86638888889
6871,4392.001111111111
7727,4684.293717948718
8583,5431.165685703186
10295,5290.80269668162
11151,6434.803991563992
12007,6116.6763034188025
12863,5966.42836940837
13719,6423.777637362638
14575,7110.631456043957
16287,5290.80269668162
17143,5404.783333333334
17999,4654.785
18855,4683.272777777778
19711,4382.742380952381
20567,4879.812142857143
22279,5290.80269668162
23135,6733.480577200577
23991,6554.435674603175
24847,6366.127698412698
25703,6666.29670995671
26559,7861.991212121211
28271,5290.80269668162
29127,5404.783333333334
29983,4654.785
30839,4683.272777777778
31695,4382.742380952381
32551,4879.812142857143
34263,5290.80269668162
35119,6733.480577200577
35975,6554.435674603175
36831,6366.127698412698
37687,6666.29670995671
38543,7861.991212121211
40255,5290.80269668162
24,4636.8575
880,4877.3738095238095
1736,5822.242142857142
2592,5636.575
4304,2349.1002949256626
5160,3020.8583333333336
6016,3080.5133333333333
6872,3447.6
7728,3209.109523809524
8584,3600.9550000000004
10296,2349.1002949256626
11152,4918.571666666667
12008,4670.545833333333
12864,5684.199166666665
13720,4627.761904761905
14576,5636.575
16288,2349.1002949256626
17144,3020.8583333333336
18000,3080.5133333333333
18856,3447.6
19712,3209.109523809524
20568,3600.9550000000004
22280,2349.1002949256626
23136,4918.571666666667
23992,4670.545833333333
24848,5684.199166666665
25704,4627.761904761905
26560,5636.575
29128,3020.8583333333336
29984,3080.5133333333333
30840,3447.6
31696,3209.109523809524
32552,3600.9550000000004
35120,4918.571666666667
35976,4670.545833333333
36832,5684.199166666665
37688,4627.761904761905
38544,5636.575
40256,2349.1002949256626
25,8564.832182539682
881,8794.993409090908
1737,9481.69749084249
2593,10994.089691558442
4305,7810.776526600877
5161,7263.586309523809
6017,6530.7413675213675
6873,6283.939166666666
7729,6334.128095238096
8585,7451.936666666666
10297,7810.776526600877
11153,8459.193015873016
12009,8564.832182539682
12865,8794.993409090908
13721,9481.69749084249
14577,10994.089691558442
16289,7810.776526600877
17145,7263.586309523809
18001,6530.7413675213675
18857,6283.939166666666
19713,6334.128095238096
20569,7451.936666666666
22281,7810.776526600877
23137,8459.193015873016
23993,8564.832182539682
24849,8794.993409090908
25705,9481.69749084249
26561,10994.089691558442
28273,7810.776526600877
29129,7263.586309523809
29985,6530.7413675213675
30841,6283.939166666666
31697,6376.483791763792
32553,7535.969662004662
34265,7810.776526600877
35121,8546.862936507936
35977,8365.62887057387
36833,8461.211417748918
37689,9023.73435064935
38545,10937.936765873017
40257,7810.776526600877
26,10613.19761904762
882,10616.346028138529
1738,11928.275833333333
2594,14398.907828282827
4306,7370.131447691761
5162,8209.06361111111
6018,6843.616825396825
6874,6912.925
7730,7038.614285714286
8586,8145.353062770562
10298,7370.131447691761
11154,10106.817787767788
12010,10613.19761904762
12866,10616.346028138529
13722,11928.275833333333
14578,14398.907828282827
16290,7370.131447691761
17146,8209.06361111111
18002,6843.616825396825
18858,6912.925
19714,7038.614285714286
20570,8145.353062770562
22282,7370.131447691761
23138,10106.817787767788
23994,10613.19761904762
24850,10616.346028138529
25706,11928.275833333333
26562,14398.907828282827
28274,7370.131447691761
29130,8209.06361111111
29986,6843.616825396825
30842,6912.925
31698,7596.224761904763
32554,8391.404642857142
34266,7370.131447691761
35122,11366.035992063493
35978,11889.657435897436
36834,10847.699494949497
37690,11502.143946608947
38546,14911.334871794872
40258,7370.131447691761
27,9716.15111111111
883,10335.794166666668
1739,10686.046587301587
2595,10662.756666666666
4307,9163.120491726197
5163,8008.241666666667
6019,7620.727142857143
6875,8309.79380952381
7731,7907.791666666666
8587,9313.623809523811
10299,9163.120491726197
11155,10335.539999999999
12011,9402.215
12867,9932.760555555556
13723,9858.836111111112
14579,10662.756666666666
16291,9163.120491726197
17147,8008.241666666667
18003,7620.727142857143
18859,8309.79380952381
19715,7907.791666666666
20571,9313.623809523811
22283,9163.120491726197
23139,10335.539999999999
23995,9402.215
24851,9932.760555555556
25707,9858.836111111112
26563,10662.756666666666
29131,8008.241666666667
29987,7620.727142857143
30843,8309.79380952381
31699,7907.791666666666
32555,9313.623809523811
34267,9163.120491726197
35123,10335.539999999999
35979,9402.215
36835,9932.760555555556
37691,9858.836111111112
38547,10662.756666666666
40259,9163.120491726197
28,5967.003333333333
884,6601.394444444444
1740,7623.577041847042
2596,9854.718650793651
4308,5860.81165420768
5164,4387.789047619048
6020,3908.946071428572
6876,3832.7181746031747
7732,3903.42461038961
8588,4268.608015873016
10300,5860.81165420768
11156,6075.027997835498
12012,5967.003333333333
12868,6601.394444444444
13724,7623.577041847042
14580,9854.718650793651
16292,5860.81165420768
17148,4387.789047619048
18004,3908.946071428572
18860,3832.7181746031747
19716,3903.42461038961
20572,4268.608015873016
22284,5860.81165420768
23140,6075.027997835498
23996,5967.003333333333
24852,6601.394444444444
25708,7623.577041847042
26564,9854.718650793651
28276,5860.81165420768
29132,4387.789047619048
29988,3908.946071428572
30844,3832.7181746031747
31700,4142.559145021645
32556,4718.247896825396
34268,5860.81165420768
35124,6317.487215007215
35980,6086.263246753248
36836,7002.42047036297
37692,7005.894294594294
38548,9717.124805194806
40260,5860.81165420768
29,5113.826904761905
885,5617.838383838383
1741,6355.826136363636
2597,7779.849797979798
4309,2698.7812013727616
5165,3734.773888888888
6021,3322.06
6877,3562.7111111111108
7733,3419.3944444444446
8589,4090.961507936508
10301,2698.7812013727616
11157,4954.9688888888895
12013,5113.826904761905
12869,5617.838383838383
13725,6355.826136363636
14581,7779.849797979798
16293,2698.7812013727616
17149,3734.773888888888
18005,3322.06
18861,3562.7111111111108
19717,3419.3944444444446
20573,4090.961507936508
22285,2698.7812013727616
23141,4954.9688888888895
23997,5113.826904761905
24853,5617.838383838383
25709,6355.826136363636
26565,7779.849797979798
28277,2698.7812013727616
29133,3734.773888888888
29989,3322.06
30845,3562.7111111111108
31701,3702.6051129426132
32557,4228.8247420634925
34269,2698.7812013727616
35125,5378.338625818626
35981,5739.739736652236
36837,6059.36797979798
37693,6069.221105006106
38549,7846.695566378065
40261,2698.7812013727616
30,5211.014960317461
886,5059.105595238095
1742,6029.804924242424
2598,6010.403885281385
4310,5190.30794984934
5166,3924.160238095238
6022,4231.636707736709
6878,3661.8073809523803
7734,3962.8897619047616
8590,4173.959444444445
10302,5190.30794984934
11158,5171.630158730159
12014,5211.014960317461
12870,5059.105595238095
13726,6029.804924242424
14582,6010.403885281385
16294,5190.30794984934
17150,3924.160238095238
18006,4231.636707736709
18862,3661.8073809523803
19718,3962.8897619047616
20574,4173.959444444445
22286,5190.30794984934
23142,5171.630158730159
23998,5211.014960317461
24854,5059.105595238095
25710,6029.804924242424
26566,6010.403885281385
28278,5190.30794984934
29134,3924.160238095238
29990,4231.636707736709
30846,3661.8073809523803
31702,4284.034815462315
32558,4438.665976800977
34270,5190.30794984934
35126,4985.886212121212
35982,5356.550287490288
36838,5514.0357683982675
37694,6158.184413364413
38550,6003.601791150026
40262,5190.30794984934
31,5535.301428571429
887,5404.174444444445
1743,5500.467543290044
2599,7636.018333333333
4311,4749.85357050715
5167,4733.3566666666675
6023,4393.503333333334
6879,4040.4883333333332
7735,4164.618571428571
8591,5167.671428571429
10303,4749.85357050715
11159,6585.1050000000005
12015,5372.775
12871,6234.9366666666665
13727,6251.5666666666675
14583,7636.018333333333
16295,4749.85357050715
17151,4733.3566666666675
18007,4393.503333333334
18863,4040.4883333333332
19719,4164.618571428571
20575,5167.671428571429
22287,4749.85357050715
23143,6585.1050000000005
23999,5372.775
24855,6234.9366666666665
25711,6251.5666666666675
26567,7636.018333333333
29135,4733.3566666666675
29991,4393.503333333334
30847,4040.4883333333332
31703,4164.618571428571
32559,5167.671428571429
34271,4749.85357050715
35127,6585.1050000000005
35983,5372.775
36839,6234.9366666666665
37695,6251.5666666666675
38551,7636.018333333333
40263,4749.85357050715
32,10665.78563852814
888,11520.752072094572
1744,12102.767145354646
2600,13356.317380952381
4312,7692.851569275258
5168,8452.623809523811
6024,7693.410873015874
6880,8641.620634920633
7736,7605.713614718615
8592,9038.795238095237
10304,7692.851569275258
11160,10487.79786907537
12016,10665.78563852814
12872,11520.752072094572
